id_mutation,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,latitude,longitude,type_local,arrondissement,price_per_m2,distance_to_center,neighborhood_cluster,month
2024-1182499,674800.0,62.0,3.0,75018,48.890324,2.344589,Appartement,18,10883.870967741936,4.1690653877981,0,1
2024-1182502,445850.0,68.0,3.0,75020,48.872263,2.409483,Appartement,20,6556.617647058823,4.849892495518532,8,1
2024-1182503,700000.0,55.0,2.0,75004,48.847703,2.364819,Appartement,4,12727.272727272728,1.2339450143589037,7,1
2024-1182506,335000.0,37.0,1.0,75019,48.883701,2.37577,Appartement,19,9054.054054054051,3.899594204292424,8,1
2024-1182507,282000.0,21.0,1.0,75004,48.860505,2.354434,Appartement,4,13428.57142857143,0.8953491085171916,7,1
2024-1182508,235000.0,27.0,1.0,75020,48.865813,2.406275,Appartement,20,8703.703703703704,4.356424628623564,2,1
2024-1182510,285425.0,25.0,2.0,75018,48.891431,2.349102,Appartement,18,11417.0,4.27383689825322,0,1
2024-1182511,539000.0,59.0,3.0,75017,48.89448,2.320476,Appartement,17,9135.593220338984,5.092764144627711,4,1
2024-1182512,175000.0,24.0,2.0,75018,48.893478,2.362293,Appartement,18,7291.666666666667,4.589863130832332,0,1
2024-1182513,5150000.0,202.0,5.0,75008,48.867634,2.308266,Appartement,8,25495.049504950493,3.45961503310544,9,1
2024-1182514,475000.0,57.0,3.0,75020,48.874136,2.401784,Appartement,20,8333.333333333334,4.457855684204024,8,1
2024-1182515,495000.0,50.0,3.0,75010,48.87246,2.375425,Appartement,10,9900.0,2.853310751993717,8,1
2024-1182517,240000.0,26.0,1.0,75010,48.874227,2.356528,Appartement,10,9230.76923076923,2.408154536373193,0,1
2024-1182518,406000.0,41.0,2.0,75002,48.868191,2.336621,Appartement,2,9902.439024390244,1.9522260278043908,0,1
2024-1182519,307162.0,38.0,2.0,75020,48.857645,2.398287,Appartement,20,8083.210526315789,3.5703358272161805,2,1
2024-1182520,490000.0,80.0,4.0,75020,48.85838,2.401826,Appartement,20,6125.0,3.838574033247229,2,1
2024-1182521,218300.0,20.0,2.0,75018,48.888901,2.32673,Appartement,18,10915.0,4.339674197441491,4,1
2024-1182522,235000.0,34.0,2.0,75018,48.890438,2.343034,Appartement,18,6911.764705882353,4.19397627051699,0,1
2024-1182523,995000.0,129.0,4.0,75001,48.865772,2.329118,Appartement,1,7713.178294573643,2.0858143520551296,4,1
2024-1182525,1100000.0,65.0,3.0,75004,48.860236,2.354342,Appartement,4,16923.076923076922,0.8650436573482077,7,1
2024-1182526,780000.0,75.0,4.0,75002,48.866601,2.347547,Appartement,2,10400.0,1.522971415516346,0,1
2024-1182527,635000.0,64.0,3.0,75020,48.872256,2.405316,Appartement,20,9921.875,4.578025683316252,8,1
2024-1182528,136500.0,13.0,1.0,75017,48.88589,2.311224,Appartement,17,10500.0,4.628041949648054,4,1
2024-1182529,262500.0,34.0,2.0,75018,48.890891,2.335011,Appartement,18,7720.588235294118,4.3535707939764725,4,1
2024-1182531,1244000.0,113.0,3.0,75017,48.882802,2.290402,Appartement,17,11008.849557522124,5.475789464951388,9,1
2024-1182532,420000.0,42.0,3.0,75017,48.887685,2.320836,Appartement,17,10000.0,4.407359487027105,4,1
2024-1182533,1465300.0,82.0,3.0,75008,48.873088,2.315241,Appartement,8,17869.51219512195,3.3844362475276126,4,1
2024-1182535,800000.0,55.0,2.0,75018,48.887601,2.336643,Appartement,18,14545.454545454546,3.969548422303815,0,1
2024-1182536,451200.0,108.0,5.0,75020,48.864016,2.40398,Appartement,20,4177.777777777777,4.1346520779745966,2,1
2024-1182537,698400.0,80.0,3.0,75009,48.878695,2.344983,Appartement,9,8730.0,2.880624779593341,0,1
2024-1182538,278400.0,108.0,5.0,75020,48.864016,2.40398,Appartement,20,2577.777777777778,4.1346520779745966,2,1
2024-1182539,316800.0,32.0,2.0,75003,48.864563,2.354876,Appartement,3,9900.0,1.334312524554985,7,1
2024-1182540,352500.0,39.0,2.0,75010,48.877833,2.355967,Appartement,10,9038.46153846154,2.7955865087949245,0,1
2024-1182541,5690400.0,40.66666666666666,2.0,75009,48.8744,2.336026,Appartement,9,139927.86885245904,2.5898349787008104,0,1
2024-1182543,215000.0,29.0,2.0,75019,48.885189,2.388153,Appartement,19,7413.793103448276,4.538548699829099,8,1
2024-1182545,225200.0,35.0,2.0,75020,48.857182,2.409263,Appartement,20,6434.285714285715,4.360691227789584,2,1
2024-1182546,207000.0,20.0,1.0,75017,48.880109,2.286131,Appartement,17,10350.0,5.559827205476248,9,1
2024-1182547,1566000.0,16.333333333333332,1.3333333333333333,75018,48.888948,2.344377,Appartement,18,95877.55102040817,4.01833619207005,0,1
2024-1182550,236750.0,24.0,2.0,75018,48.894201,2.347028,Appartement,18,9864.583333333334,4.586495477089248,0,1
2024-1182551,240000.0,19.0,1.0,75018,48.888217,2.353969,Appartement,18,12631.578947368422,3.9266967340772254,0,1
2024-1182552,1100000.0,42.0,2.5,75003,48.860881,2.361892,Appartement,3,26190.47619047619,1.2348589643421586,7,1
2024-1182553,640000.0,50.0,2.0,75008,48.872583,2.320787,Appartement,8,12800.0,3.0509441954249903,4,1
2024-1182557,418000.0,29.0,2.0,75008,48.880264,2.313963,Appartement,8,14413.793103448275,4.017328419697066,4,1
2024-1182558,1677570.0,151.0,5.0,75008,48.875574,2.316533,Appartement,8,11109.735099337748,3.506245589009281,4,1
2024-1182561,550000.0,59.0,2.0,75001,48.860977,2.345729,Appartement,1,9322.033898305084,0.9404290396658238,7,1
2024-1182563,150000.0,17.0,1.0,75018,48.893593,2.348446,Appartement,18,8823.529411764706,4.515166287763731,0,1
2024-1182565,740000.0,54.0,3.0,75004,48.857125,2.358147,Appartement,4,13703.703703703704,0.7521089084110802,7,1
2024-1182567,2480000.0,53.0,2.5,75018,48.883203,2.343901,Appartement,18,46792.45283018868,3.387918853537217,0,1
2024-1182570,225000.0,36.0,2.0,75019,48.897372,2.384289,Appartement,19,6250.0,5.534630395538873,8,1
2024-1182571,131000.0,14.0,1.0,75020,48.86809,2.406789,Appartement,20,9357.142857142857,4.4804284274707005,8,1
2024-1182572,750000.0,60.0,2.0,75004,48.854198,2.361939,Appartement,4,12500.0,0.8836115524469834,7,1
2024-1182573,1223000.0,106.0,5.0,75018,48.892578,2.349332,Appartement,18,11537.735849056604,4.401143975669878,0,1
2024-1182574,439033.0,43.0,3.0,75020,48.866727,2.385306,Appartement,20,10210.06976744186,3.000134885567877,8,1
2024-1182577,251500.0,20.0,1.0,75003,48.864777,2.355192,Appartement,3,12575.0,1.3635150327304222,7,1
2024-1182580,645000.0,40.0,2.0,75017,48.879787,2.303677,Appartement,17,16125.0,4.511404254697179,9,1
2024-1182581,587980.0,59.0,2.0,75017,48.881146,2.289105,Appartement,17,9965.762711864409,5.44375970881798,9,1
2024-1182582,329233.6,50.0,3.0,75017,48.884475,2.317758,Appartement,17,6584.672,4.220238639412927,4,1
2024-1182583,340000.0,34.0,2.0,75018,48.890185,2.338353,Appartement,18,10000.0,4.221619141255888,0,1
2024-1182584,200000.0,32.0,2.0,75019,48.887636,2.391966,Appartement,19,6250.0,4.92484515617694,8,1
2024-1182585,164100.0,17.0,2.0,75019,48.889955,2.368598,Appartement,19,9652.941176470587,4.328489258000002,0,1
2024-1182586,622500.0,50.0,2.0,75009,48.876933,2.340015,Appartement,9,12450.0,2.759636676279011,0,1
2024-1182591,250000.0,30.0,1.0,75019,48.88563,2.384106,Appartement,19,8333.333333333334,4.403108786560657,8,1
2024-1182594,317900.0,38.0,2.0,75019,48.883477,2.388373,Appartement,19,8365.78947368421,4.400257447504663,8,1
2024-1182595,470000.0,40.0,2.0,75010,48.877774,2.365045,Appartement,10,11750.0,2.9664314462871824,7,1
2024-1182596,1070000.0,103.0,4.0,75003,48.861725,2.364824,Appartement,3,10388.349514563106,1.4551305242619534,7,1
2024-1182597,88130.0,12.0,1.0,75017,48.88461,2.312678,Appartement,17,7344.166666666667,4.450420523590573,4,1
2024-1182598,1930000.0,190.0,6.0,75017,48.882256,2.314535,Appartement,17,10157.894736842103,4.160758240775831,4,1
2024-1182599,65000.0,14.0,1.0,75009,48.879819,2.336233,Appartement,9,4642.857142857143,3.147568545756391,0,1
2024-1182600,196000.0,25.0,1.0,75020,48.858162,2.399533,Appartement,20,7840.0,3.669095021899604,2,1
2024-1182601,480000.0,35.0,1.0,75003,48.860902,2.366776,Appartement,3,13714.285714285714,1.5094305215796957,7,1
2024-1182602,1690000.0,85.0,5.0,75001,48.866939,2.326348,Appartement,1,19882.352941176472,2.3229648115397183,4,1
2024-1182603,7186637.88,22.72222222222222,1.2222222222222223,75018,48.885666,2.364725,Appartement,18,316282.3516870416,3.788602297439207,0,1
2024-1182604,621500.0,57.0,3.0,75017,48.878112,2.285951,Appartement,17,10903.508771929824,5.454019624451577,9,1
2024-1182606,728200.0,64.0,4.0,75008,48.87614,2.322861,Appartement,8,11378.125,3.2498503658363567,4,1
2024-1182607,393000.0,42.0,2.0,75018,48.890213,2.334548,Appartement,18,9357.142857142857,4.289451087072932,4,1
2024-1182610,1420000.0,151.0,5.0,75017,48.880079,2.300826,Appartement,17,9403.973509933774,4.690827182109106,9,1
2024-1182611,1040000.0,20.5,1.5,75020,48.850911,2.399414,Appartement,20,50731.70731707317,3.622929775072835,2,1
2024-1182612,3000000.0,120.0,4.0,75001,48.865988,2.329172,Appartement,1,25000.0,2.0993699935822656,4,1
2024-1182613,605000.0,59.0,3.0,75017,48.887547,2.323209,Appartement,17,10254.237288135591,4.312353043837249,4,1
2024-1182615,160000.0,25.0,1.0,75018,48.88699,2.360348,Appartement,18,6400.0,3.854552397644767,0,1
2024-1182616,530700.0,66.0,3.0,75018,48.886046,2.362819,Appartement,18,8040.909090909091,3.7922805064335927,0,1
2024-1182618,130000.0,13.0,1.0,75017,48.88486,2.292042,Appartement,17,10000.0,5.524593192007935,9,1
2024-1182619,315000.0,96.0,4.0,75020,48.865266,2.396148,Appartement,20,3281.25,3.641130863366118,8,1
2024-1182620,2610000.0,180.0,7.0,75009,48.879352,2.333259,Appartement,9,14500.0,3.1757871963261786,4,1
2024-1182621,360000.0,34.0,2.0,75019,48.876969,2.398611,Appartement,19,10588.235294117649,4.443776197307893,8,1
2024-1182624,294000.0,53.0,3.0,75018,48.897241,2.344586,Appartement,18,5547.169811320755,4.935283045232818,0,1
2024-1182626,575900.0,55.0,3.0,75020,48.867612,2.383136,Appartement,20,10470.90909090909,2.918213369984635,8,1
2024-1182627,331500.0,35.0,2.0,75020,48.872548,2.380396,Appartement,20,9471.42857142857,3.1094494102840806,8,1
2024-1182628,1790000.0,131.0,5.0,75017,48.886119,2.303701,Appartement,17,13664.12213740458,5.002950446642437,9,1
2024-1182629,640000.0,60.0,3.0,75017,48.885196,2.321273,Appartement,17,10666.666666666666,4.151078978926439,4,1
2024-1182630,491000.0,65.0,3.0,75020,48.875218,2.392143,Appartement,20,7553.846153846154,3.950535862972763,8,1
2024-1182631,850000.0,58.5,2.5,75019,48.894044,2.374471,Appartement,19,14529.91452991453,4.902250928188027,8,1
2024-1182635,490000.0,63.0,3.0,75020,48.864334,2.402551,Appartement,20,7777.777777777777,4.04578532967257,2,1
2024-1182636,340000.0,39.0,2.0,75018,48.890631,2.332492,Appartement,18,8717.948717948719,4.375921068181074,4,1
2024-1182637,640000.0,55.0,3.0,75018,48.889777,2.339133,Appartement,18,11636.363636363636,4.165936221836782,0,1
2024-1182638,162600.0,17.0,1.0,75020,48.853323,2.402401,Appartement,20,9564.70588235294,3.8341013023098274,2,1
2024-1182639,637681.0,58.0,2.0,75002,48.870378,2.346178,Appartement,2,10994.5,1.95246752995379,0,1
2024-1182640,2033510.0,156.0,6.0,75003,48.855968,2.36807,Appartement,3,13035.320512820514,1.3626312720847982,7,1
2024-1182641,338000.0,50.0,3.0,75017,48.883935,2.325158,Appartement,17,6760.0,3.890227974073331,4,1
2024-1182643,365000.0,34.0,2.0,75018,48.884684,2.33127,Appartement,18,10735.29411764706,3.7800811785064834,4,1
2024-1182644,375000.0,29.0,1.0,75004,48.854413,2.366948,Appartement,4,12931.03448275862,1.2499059883220685,7,1
2024-1182645,322000.0,31.0,1.0,75018,48.882977,2.336907,Appartement,18,10387.09677419355,3.468134129353809,0,1
2024-1182647,313050.0,32.0,2.0,75020,48.869215,2.3912,Appartement,20,9782.8125,3.5120761066340527,8,1
2024-1182648,502800.0,32.0,2.0,75018,48.890769,2.334847,Appartement,18,15712.5,4.343488800530658,4,1
2024-1182649,1437500.0,107.0,4.0,75008,48.881869,2.324997,Appartement,8,13434.579439252337,3.694492056381888,4,1
2024-1182651,270000.0,28.0,2.0,75009,48.880974,2.346963,Appartement,9,9642.857142857143,3.118488923261068,0,1
2024-1182652,245000.0,54.0,3.0,75017,48.889787,2.325741,Appartement,17,4537.037037037037,4.458749825502852,4,1
2024-1182654,697000.0,70.0,3.0,75019,48.874927,2.383673,Appartement,19,9957.142857142857,3.4658111958198523,8,1
2024-1182656,857000.0,75.0,4.0,75001,48.858783,2.345044,Appartement,1,11426.666666666666,0.7382210503283932,7,1
2024-1182657,500000.0,61.0,3.0,75019,48.877372,2.389802,Appartement,19,8196.72131147541,3.977527282930045,8,1
2024-1182658,252000.0,30.0,2.0,75020,48.852936,2.403852,Appartement,20,8400.0,3.94011752818606,2,1
2024-1182660,535316.0,46.0,2.0,75017,48.894616,2.323916,Appartement,17,11637.304347826086,5.005276728435812,4,1
2024-1182661,270000.0,11.0,1.0,75020,48.871998,2.404858,Appartement,20,24545.454545454544,4.535014419947604,8,1
2024-1182662,550000.0,71.0,3.0,75020,48.874087,2.397016,Appartement,20,7746.478873239436,4.162475269366433,8,1
2024-1182663,350000.0,41.0,2.0,75010,48.87113,2.359012,Appartement,10,8536.585365853658,2.121018385353284,7,1
2024-1182665,278700.0,24.0,1.0,75009,48.882171,2.328384,Appartement,9,11612.5,3.6084907522244487,4,1
2024-1182666,575000.0,77.0,4.0,75019,48.884102,2.37342,Appartement,19,7467.532467532467,3.859378916596055,8,1
2024-1182668,170000.0,28.0,1.0,75019,48.892433,2.377122,Appartement,19,6071.428571428572,4.812561576782981,8,1
2024-1182669,800000.0,59.0,2.0,75001,48.861395,2.341817,Appartement,1,13559.322033898305,1.1089567439893817,0,1
2024-1182670,225000.0,28.0,2.0,75018,48.893605,2.362374,Appartement,18,8035.714285714285,4.604872490830463,0,1
2024-1182671,210000.0,21.0,2.0,75017,48.89112,2.324385,Appartement,17,10000.0,4.634297289408775,4,1
2024-1182672,732204.0,65.0,3.0,75009,48.876528,2.336109,Appartement,9,11264.676923076922,2.806588291956483,0,1
2024-1182676,458000.0,65.0,3.0,75017,48.884214,2.326612,Appartement,17,7046.153846153846,3.8695065732689984,4,1
2024-1182677,415000.0,24.0,1.0,75017,48.884635,2.292354,Appartement,17,17291.666666666668,5.491048200530503,9,1
2024-1182678,295000.0,32.0,2.0,75017,48.885229,2.325953,Appartement,17,9218.75,3.9920481470387807,4,1
2024-1182680,460820.0,66.0,3.0,75019,48.888432,2.382923,Appartement,19,6982.121212121212,4.617448473837183,8,1
2024-1182681,515000.0,58.0,3.0,75010,48.871292,2.363851,Appartement,10,8879.310344827587,2.2723776831059808,7,1
2024-1182682,602000.0,63.0,3.0,75020,48.867695,2.398356,Appartement,20,9555.555555555557,3.896625829122946,8,1
2024-1182683,314000.0,12.0,1.0,75002,48.866457,2.352349,Appartement,2,26166.666666666668,1.5061851170393028,7,1
2024-1182684,680000.0,100.0,4.0,75017,48.888164,2.300932,Appartement,17,6800.0,5.3073733270119865,9,1
2024-1182685,674600.0,79.0,3.0,75020,48.86761,2.384409,Appartement,20,8539.240506329113,2.995898112752362,8,1
2024-1182686,573000.0,60.0,3.0,75020,48.875215,2.391903,Appartement,20,9550.0,3.936642544303104,8,1
2024-1182687,1090000.0,102.0,5.0,75009,48.880482,2.331606,Appartement,9,10686.27450980392,3.3389330937767805,4,1
2024-1182688,1878400.0,38.5,2.5,75019,48.876834,2.387215,Appartement,19,48789.61038961039,3.799219699099418,8,1
2024-1182689,1224000.0,97.0,4.0,75003,48.861438,2.356734,Appartement,3,12618.556701030928,1.0597386413692416,7,1
2024-1182690,275000.0,28.0,2.0,75017,48.88591,2.325063,Appartement,17,9821.42857142857,4.088778047717369,4,1
2024-1182692,148060.0,18.0,2.0,75019,48.878501,2.38496,Appartement,19,8225.555555555555,3.818359538881222,8,1
2024-1182693,290000.0,27.0,2.0,75010,48.874902,2.355141,Appartement,10,10740.74074074074,2.464255059336483,0,1
2024-1182694,156000.0,18.0,2.0,75019,48.876201,2.375539,Appartement,19,8666.666666666666,3.1851986672526182,8,1
2024-1182695,200000.0,31.0,2.0,75019,48.873825,2.383964,Appartement,19,6451.612903225807,3.396289792222823,8,1
2024-1182696,818000.0,77.0,3.0,75009,48.87669,2.342426,Appartement,9,10623.376623376624,2.691838370080432,0,1
2024-1182698,123000.0,17.0,1.0,75017,48.883368,2.323822,Appartement,17,7235.294117647059,3.881856404045128,4,1
2024-1182699,240000.0,37.0,2.0,75018,48.887019,2.350079,Appartement,18,6486.486486486487,3.7827446225316472,0,1
2024-1182700,476000.0,57.0,2.0,75009,48.876185,2.346211,Appartement,9,8350.877192982456,2.5929099402781826,0,1
2024-1182701,300000.0,32.0,2.0,75009,48.879142,2.337374,Appartement,9,9375.0,3.0500426307159274,0,1
2024-1182702,1375385.0,126.0,4.0,75017,48.88409,2.299041,Appartement,17,10915.753968253968,5.083683054571501,9,1
2024-1182703,161000.0,19.0,1.0,75002,48.868714,2.348126,Appartement,2,8473.684210526315,1.7526867403510358,0,1
2024-1182706,411300.0,40.0,2.0,75018,48.889571,2.34095,Appartement,18,10282.5,4.1200267254713,0,1
2024-1182707,390000.0,30.0,2.0,75018,48.884801,2.331772,Appartement,18,13000.0,3.779099638481663,4,1
2024-1182710,212000.0,26.0,2.0,75019,48.887641,2.387214,Appartement,19,8153.846153846154,4.716520552578721,8,1
2024-1182711,207260.0,26.0,1.0,75018,48.88693,2.355697,Appartement,18,7971.538461538462,3.795783867701671,0,1
2024-1182712,195000.0,16.0,1.0,75019,48.879912,2.390603,Appartement,19,12187.5,4.216096379885538,8,1
2024-1182714,637050.0,70.0,2.0,75001,48.861675,2.348719,Appartement,1,9100.714285714286,0.9691578100256948,7,1
2024-1182715,730000.0,76.0,4.0,75010,48.874342,2.357397,Appartement,10,9605.263157894737,2.434026877338999,0,1
2024-1182717,285000.0,42.0,1.0,75019,48.888674,2.381469,Appartement,19,6785.714285714285,4.5861446401779,8,1
2024-1182719,305000.0,34.0,1.0,75018,48.893165,2.33266,Appartement,18,8970.588235294117,4.642706815478767,4,1
2024-1182721,150000.0,13.0,1.0,75018,48.89046,2.336451,Appartement,18,11538.46153846154,4.281614054257423,4,1
2024-1182722,134500.0,21.0,1.0,75017,48.892966,2.32179,Appartement,17,6404.761904761905,4.8995889441998415,4,1
2024-1182723,8500000.0,53.5,2.5,75019,48.895521,2.383609,Appartement,19,158878.5046728972,5.328860414172578,8,1
2024-1182725,257500.0,30.0,2.0,75018,48.896686,2.340625,Appartement,18,8583.333333333334,4.905808856130452,0,1
2024-1182726,70000.0,100.0,4.0,75018,48.889925,2.341689,Appartement,18,700.0,4.150623693462692,0,1
2024-1182727,358400.0,45.0,3.0,75017,48.892156,2.326663,Appartement,17,7964.444444444444,4.676539145849861,4,1
2024-1182728,970000.0,87.0,4.0,75008,48.87711,2.298073,Appartement,8,11149.425287356322,4.64916542770153,9,1
2024-1182729,257562.0,23.0,1.0,75003,48.867684,2.358455,Appartement,3,11198.347826086956,1.746013329798802,7,1
2024-1182730,325000.0,24.0,2.0,75008,48.876198,2.323092,Appartement,8,13541.666666666666,3.244680316493181,4,1
2024-1182733,1950000.0,162.0,5.0,75017,48.883153,2.305889,Appartement,17,12037.037037037036,4.653120789318624,9,1
2024-1182734,175000.0,21.0,1.0,75018,48.892376,2.339707,Appartement,18,8333.333333333334,4.442655609061569,0,1
2024-1182735,380000.0,45.0,2.0,75018,48.891357,2.328646,Appartement,18,8444.444444444445,4.5420545045236045,4,1
2024-1182738,296400.0,26.0,1.0,75010,48.871291,2.357589,Appartement,10,11400.0,2.108270806602304,7,1
2024-1182739,500000.0,71.0,3.0,75020,48.862827,2.402014,Appartement,20,7042.2535211267605,3.959040354323588,2,1
2024-1182740,270000.0,87.0,3.0,75017,48.882113,2.284793,Appartement,17,3103.448275862069,5.764360802966312,9,1
2024-1182741,175000.0,16.0,1.0,75003,48.864533,2.356216,Appartement,3,10937.5,1.3606508182834427,7,1
2024-1182742,560000.0,41.0,2.0,75009,48.879957,2.332618,Appartement,9,13658.536585365851,3.2559799953450743,4,1
2024-1182743,568050.0,43.0,2.0,75009,48.87272,2.327271,Appartement,9,13210.46511627907,2.751839847123688,4,1
2024-1182745,1400000.0,137.0,5.0,75018,48.893805,2.346253,Appartement,18,10218.978102189782,4.5455770121029255,0,1
2024-1182748,66000.0,12.0,1.0,75018,48.890318,2.337307,Appartement,18,5500.0,4.252149063938772,0,1
2024-1182749,842000.0,71.0,3.0,75008,48.877129,2.316295,Appartement,8,11859.154929577464,3.643768265755043,4,1
2024-1182750,1100000.0,90.0,2.0,75008,48.878275,2.311034,Appartement,8,12222.222222222224,4.002817489457219,4,1
2024-1182751,558000.0,56.0,2.0,75004,48.849129,2.364704,Appartement,4,9964.285714285714,1.158777322052468,7,1
2024-1182752,6500000.0,30.0,1.0,75001,48.861062,2.348303,Appartement,1,216666.66666666663,0.9050097014427232,7,1
2024-1182753,600000.0,84.0,3.0,75020,48.850718,2.405151,Appartement,20,7142.857142857143,4.043212793063751,2,1
2024-1182754,882015.0,74.0,3.0,75004,48.856259,2.357607,Appartement,4,11919.121621621622,0.6641327689561523,7,1
2024-1182755,624730.0,51.0,2.0,75017,48.881146,2.289105,Appartement,17,12249.607843137255,5.44375970881798,9,1
2024-1182759,765000.0,69.0,2.0,75003,48.863299,2.365982,Appartement,3,11086.95652173913,1.6366212106462006,7,1
2024-1182760,452830.0,65.0,3.0,75020,48.871403,2.388551,Appartement,20,6966.615384615385,3.484293997071827,8,1
